src,name,pred,dist_from_source,dist_from_pred,strict_dist_from_source,strict_dist_from_avg_pred
1,99,6,35.625205993652344,35.278568267822266,35.84265899658203,35.55302429199219
2,100,9,34.45610046386719,34.86604309082031,34.5333251953125,35.31667709350586
2,101,0,34.34897232055664,33.499202728271484,34.250762939453125,33.633670806884766
2,102,5,35.59550476074219,35.43720626831055,35.79167556762695,36.226776123046875
2,103,3,32.35822677612305,32.5690803527832,31.775997161865234,32.53593063354492
2,104,0,35.243072509765625,34.77159881591797,35.23329544067383,34.8326301574707
2,105,5,33.55632019042969,33.48371124267578,34.645240783691406,33.66029357910156
2,106,4,33.0478515625,32.920562744140625,33.178775787353516,33.2578010559082
2,107,2,35.170875549316406,None,35.428462982177734,None
2,108,5,29.844301223754883,29.98333740234375,30.051036834716797,29.979341506958008
2,109,8,32.86225509643555,32.86675262451172,32.6092643737793,33.56734085083008
2,110,6,34.86667251586914,34.35792541503906,34.784698486328125,35.00596237182617
2,111,7,33.56495666503906,34.077335357666016,33.68621063232422,34.69033432006836
2,112,2,33.37345504760742,None,34.132694244384766,None
2,113,2,35.50641632080078,None,35.605220794677734,None
2,114,0,35.69022750854492,35.3441276550293,35.55741882324219,35.53226089477539
2,115,3,31.9344425201416,32.0592155456543,32.6789436340332,31.952348709106445
2,116,9,33.065975189208984,32.62102508544922,33.75723648071289,32.903770446777344
2,117,4,33.387752532958984,33.05824661254883,33.8287353515625,33.481590270996094
2,118,6,33.46025466918945,33.09092330932617,33.9477424621582,33.736568450927734
2,119,4,35.348411560058594,35.16557693481445,35.93532943725586,35.694400787353516
2,120,4,35.26737976074219,35.559024810791016,35.911781311035156,36.088844299316406
2,121,4,34.61905288696289,35.11167907714844,35.170936584472656,35.61117172241211
2,122,6,33.009857177734375,32.79098129272461,33.31081008911133,33.773231506347656
2,123,4,35.90128707885742,35.78655242919922,36.147117614746094,36.41286849975586
2,124,0,31.519084930419922,30.83197593688965,30.773639678955078,30.98299789428711
2,125,6,33.04741287231445,32.826995849609375,33.648677825927734,33.39139938354492
2,126,6,34.59801483154297,34.10749053955078,35.40367889404297,34.53858947753906
2,127,2,34.522377014160156,None,34.49778747558594,None
2,128,2,38.049644470214844,None,38.487056732177734,None
2,129,7,37.11337661743164,36.53053665161133,38.016395568847656,36.77983093261719
2,130,5,44.385955810546875,44.043270111083984,44.73006820678711,44.33776092529297
2,131,4,35.15115737915039,34.55738830566406,35.8799934387207,34.63302230834961
2,132,2,33.08494186401367,None,33.735084533691406,None
2,133,2,25.114656448364258,None,24.7510929107666,None
2,134,2,28.32485580444336,None,27.815670013427734,None
2,135,2,36.085670471191406,None,36.80689239501953,None
2,136,3,29.086288452148438,28.698062896728516,29.794736862182617,29.150245666503906
2,137,2,31.84197235107422,None,32.071144104003906,None
2,138,2,34.53818893432617,None,35.048553466796875,None
2,139,9,30.79676055908203,30.794565200805664,30.292095184326172,31.187458038330078
2,140,4,31.535768508911133,31.10292625427246,31.794116973876953,30.977136611938477
2,141,7,30.68756675720215,31.017114639282227,31.248571395874023,31.24445152282715
2,142,3,31.77348518371582,31.675657272338867,32.11115646362305,32.46725845336914
2,143,2,30.20745849609375,None,30.024065017700195,None
2,144,8,33.53253936767578,33.53369140625,33.97962951660156,33.81280517578125
2,145,2,30.774917602539062,None,30.564584732055664,None
2,146,6,37.389915466308594,36.61297607421875,37.81829071044922,36.99772262573242
2,147,9,36.15662384033203,35.52168655395508,37.135162353515625,35.6344108581543
2,148,0,35.23992156982422,34.51372528076172,35.684837341308594,34.9639778137207
2,149,4,34.61864471435547,34.65385818481445,35.26409912109375,35.025150299072266
3,150,4,35.49004364013672,35.7547721862793,35.62614059448242,36.21957015991211
3,151,5,34.39038848876953,34.27806854248047,34.56698226928711,34.59626388549805
3,152,6,34.315155029296875,33.87887191772461,34.24259948730469,34.55918502807617
3,153,6,34.49309539794922,34.70265197753906,34.713863372802734,35.12752151489258
3,154,4,34.68457794189453,34.33666229248047,35.13267135620117,35.024444580078125
3,155,3,33.67748260498047,None,33.63051986694336,None
3,156,4,31.76285743713379,32.3226432800293,31.628414154052734,33.045440673828125
3,157,3,30.64594078063965,None,30.82050132751465,None
3,158,2,33.70135498046875,33.67469024658203,34.641151428222656,34.100364685058594
3,159,9,34.482383728027344,35.50812530517578,35.29556655883789,35.762733459472656
3,160,4,34.07353973388672,34.15343475341797,34.06631088256836,34.896907806396484
3,161,3,33.087860107421875,None,33.556026458740234,None
3,162,5,30.97646141052246,30.688417434692383,31.241079330444336,31.223848342895508
3,163,5,32.990447998046875,33.31443786621094,33.88132858276367,33.18879699707031
3,164,6,34.315948486328125,34.10415267944336,34.1954231262207,34.69968032836914
3,165,6,32.68431854248047,32.40008544921875,32.66579055786133,32.420230865478516
3,166,6,31.514711380004883,31.196701049804688,31.35390281677246,31.617612838745117
3,167,8,34.27134323120117,33.6269645690918,34.21381378173828,33.92173385620117
3,168,8,33.376258850097656,33.52439880371094,33.60035705566406,33.919925689697266
3,169,4,37.54906463623047,37.50270462036133,38.15091323852539,38.06587219238281
3,170,6,31.584379196166992,31.250268936157227,31.577241897583008,31.848779678344727
3,171,6,32.58027648925781,32.34348678588867,32.974571228027344,32.658447265625
3,172,4,33.48460388183594,33.52170944213867,33.33009338378906,33.507320404052734
3,173,7,31.178035736083984,30.769489288330078,31.726591110229492,30.749664306640625
3,174,4,30.368595123291016,30.1522216796875,30.355789184570312,30.56222915649414
3,175,0,34.15097427368164,34.50038528442383,34.0751953125,34.67892837524414
3,176,6,36.88652420043945,36.92864990234375,36.95297622680664,36.87858581542969
3,177,4,32.96025848388672,33.04916763305664,33.60721969604492,33.569618225097656
3,178,3,32.138267517089844,None,32.17202377319336,None
3,179,9,31.316207885742188,30.527082443237305,32.0964469909668,30.970773696899414
3,180,4,33.957679748535156,34.18655014038086,34.05622482299805,34.8988037109375
3,181,4,36.546661376953125,36.59183120727539,36.49380111694336,36.66175842285156
3,182,9,38.19581604003906,38.32532501220703,39.03108215332031,38.26836013793945
3,183,6,35.492713928222656,35.37812042236328,35.564697265625,36.039833068847656
3,184,6,32.5644416809082,32.046478271484375,32.876522064208984,32.40826416015625
3,185,4,34.04340362548828,33.69133377075195,34.00135803222656,33.66227722167969
3,186,4,33.853458404541016,33.059879302978516,34.167293548583984,33.12403869628906
3,187,4,33.68719482421875,33.862789154052734,33.63882064819336,34.62017822265625
3,188,6,33.36333465576172,32.79765701293945,33.0494384765625,33.034725189208984
3,189,4,34.90833282470703,34.88010787963867,35.3585205078125,34.94211196899414
3,190,6,33.7321662902832,33.219329833984375,33.66439437866211,33.89145278930664
3,191,9,32.70161056518555,33.15926742553711,32.5280876159668,33.00634002685547
3,192,4,32.712711334228516,32.39859390258789,33.17021942138672,32.78417205810547
3,193,6,35.181190490722656,34.768768310546875,35.50863265991211,34.603519439697266
3,194,4,33.92502975463867,34.12236404418945,34.25754165649414,34.518043518066406
3,195,0,34.83505630493164,34.366268157958984,35.33064651489258,34.938148498535156
3,196,5,34.80224609375,34.6217041015625,35.122581481933594,34.97233200073242
3,197,2,36.238037109375,36.290225982666016,36.50041961669922,36.860694885253906
3,198,7,32.51903533935547,31.618362426757812,32.99656295776367,32.00242233276367
3,199,6,33.403812408447266,33.00096130371094,33.1020622253418,33.41999435424805
4,200,6,34.49945068359375,34.53921890258789,35.04628372192383,35.03208923339844
4,201,6,32.8047981262207,32.63859939575195,33.33357238769531,33.277347564697266
4,202,6,34.71076583862305,34.77561950683594,35.29254913330078,35.393550872802734
4,203,6,30.128583908081055,29.780651092529297,30.259639739990234,30.331499099731445
4,204,6,35.71959686279297,35.46565246582031,36.410194396972656,35.74888610839844
4,205,2,30.6317138671875,30.530925750732422,30.51732635498047,30.913713455200195
4,206,2,32.61158752441406,32.77251052856445,33.10019302368164,32.86165237426758
4,207,4,31.483388900756836,None,31.400617599487305,None
4,208,6,33.09281921386719,32.99480438232422,33.14896011352539,33.319061279296875
4,209,6,33.69623565673828,33.889286041259766,33.991424560546875,34.4527587890625
4,210,6,31.904226303100586,32.28160858154297,31.98107147216797,32.8936882019043
4,211,6,34.1755256652832,33.80916213989258,34.43050765991211,34.05635070800781
4,212,6,35.139503479003906,35.080284118652344,35.44837951660156,35.49655532836914
4,213,6,35.5938606262207,35.049564361572266,35.967079162597656,35.4627799987793
4,214,2,30.23650550842285,30.708450317382812,30.292232513427734,31.29938316345215
4,215,6,33.054222106933594,33.163536071777344,32.90130615234375,33.50914001464844
4,216,6,33.0421257019043,32.74298095703125,33.603515625,32.944984436035156
4,217,3,33.706905364990234,33.450469970703125,33.76637268066406,33.37359619140625
4,218,6,33.170799255371094,32.666038513183594,33.7849235534668,33.423187255859375
4,219,2,35.778865814208984,35.66604995727539,35.78764343261719,36.149017333984375
4,220,4,33.75838851928711,None,34.3680305480957,None
4,221,6,35.34356689453125,35.034141540527344,36.303279876708984,35.81015396118164
4,222,6,33.77665328979492,33.66967010498047,33.9559440612793,33.88084030151367
4,223,2,30.40015983581543,30.707801818847656,30.21027946472168,31.532012939453125
4,224,6,31.424701690673828,31.282121658325195,32.02954864501953,31.719884872436523
4,225,2,34.26148986816406,34.259735107421875,34.702816009521484,34.76750183105469
4,226,0,33.341224670410156,33.13902282714844,33.68122100830078,33.14311981201172
4,227,6,33.26813507080078,33.25393295288086,33.292266845703125,33.645774841308594
4,228,4,36.67056655883789,None,36.97014236450195,None
4,229,4,33.934234619140625,None,34.088134765625,None
4,230,6,32.77179718017578,32.82843017578125,33.32371139526367,33.57412338256836
4,231,2,30.53987693786621,31.05985450744629,30.743717193603516,31.020784378051758
4,232,4,30.549314498901367,None,31.069110870361328,None
4,233,6,32.88534164428711,32.42351531982422,33.07087707519531,32.7696418762207
4,234,6,31.906097412109375,31.58887481689453,32.30865478515625,31.73830795288086
4,235,1,34.175479888916016,33.342926025390625,34.63193130493164,33.44642639160156
4,236,9,29.178117752075195,28.961793899536133,29.22437858581543,29.007314682006836
4,237,3,32.838138580322266,33.00090026855469,33.479820251464844,33.21318054199219
4,238,6,35.17525100708008,34.82731246948242,35.90756607055664,35.3702392578125
4,239,2,35.43461990356445,36.18632125854492,35.641639709472656,36.47609329223633
4,240,4,32.54096603393555,None,32.954715728759766,None
4,241,6,36.69688415527344,36.455650329589844,37.21575927734375,36.71799087524414
4,242,6,34.93798065185547,34.50437927246094,34.73429489135742,35.047821044921875
4,243,6,33.52083206176758,33.008453369140625,34.129154205322266,33.34961700439453
4,244,3,36.792701721191406,36.970001220703125,37.42533493041992,37.272117614746094
4,245,4,39.58816146850586,None,39.97983932495117,None
4,246,4,29.24471664428711,None,28.754499435424805,None
4,247,3,32.13151168823242,32.316253662109375,32.163536071777344,32.53511428833008
4,248,2,32.583343505859375,32.09919357299805,33.26139831542969,32.914371490478516
4,249,6,30.947433471679688,30.557849884033203,31.83458137512207,31.39284896850586
5,250,6,35.12030792236328,34.819549560546875,35.5739631652832,35.327823638916016
5,251,4,30.3488712310791,29.768959045410156,30.449108123779297,29.599918365478516
5,252,3,35.52568817138672,35.81144332885742,36.00556182861328,35.81834411621094
5,253,6,33.51815414428711,33.31705856323242,33.888221740722656,33.50178146362305
5,254,9,31.56963348388672,31.88484001159668,31.7288875579834,31.99551773071289
5,255,6,34.62525939941406,34.60572814941406,35.13831329345703,35.0528678894043
5,256,4,29.75009536743164,28.83782958984375,30.121719360351562,29.24232292175293
5,257,2,35.800575256347656,35.95729064941406,36.26559829711914,36.312660217285156
5,258,6,34.1932373046875,33.352359771728516,34.50454330444336,33.483585357666016
5,259,6,31.126405715942383,30.668302536010742,31.304977416992188,31.282024383544922
5,260,2,36.62440490722656,36.64973831176758,36.892173767089844,37.0050048828125
5,261,5,34.52664566040039,None,33.960594177246094,None
5,262,4,34.08232498168945,34.08552551269531,34.325992584228516,34.3733024597168
5,263,7,32.94832992553711,32.163108825683594,33.41268539428711,32.40096664428711
5,264,6,30.677370071411133,30.29415512084961,31.077899932861328,31.160295486450195
5,265,3,35.613258361816406,35.560054779052734,35.822818756103516,35.242984771728516
5,266,3,34.236793518066406,34.125728607177734,34.67108154296875,34.800174713134766
5,267,4,33.293094635009766,33.7759895324707,33.459171295166016,34.71337127685547
5,268,0,34.99940872192383,34.557220458984375,35.01457595825195,34.877132415771484
5,269,6,31.01556968688965,30.79389762878418,31.594945907592773,31.463991165161133
5,270,6,32.83028793334961,32.14764404296875,33.00819778442383,32.62054443359375
5,271,5,34.44572067260742,None,34.793853759765625,None
5,272,3,31.756322860717773,31.394582748413086,31.836137771606445,31.2784423828125
5,273,6,33.63134765625,33.56498336791992,33.38178634643555,33.82210922241211
5,274,6,36.07316207885742,35.69989776611328,36.20441818237305,36.28580093383789
5,275,3,33.214942932128906,33.254127502441406,33.16334533691406,33.06400680541992
5,276,2,35.556522369384766,35.80373764038086,35.34440994262695,35.99211883544922
5,277,6,33.97134017944336,33.78020095825195,34.288368225097656,34.27065658569336
5,278,2,31.337520599365234,31.499719619750977,31.48662757873535,31.889572143554688
5,279,3,33.86553955078125,33.691307067871094,34.34077835083008,33.90001678466797
5,280,6,32.74885559082031,32.54091262817383,32.71588134765625,32.8422737121582
5,281,8,35.491127014160156,35.44001388549805,35.2501220703125,35.33242416381836
5,282,4,34.3494987487793,34.41934585571289,34.744876861572266,34.89287185668945
5,283,6,35.22618103027344,34.51169967651367,35.48746109008789,34.956390380859375
5,284,3,33.45600128173828,33.192840576171875,33.807037353515625,33.51990509033203
5,285,5,34.583675384521484,None,34.52300262451172,None
5,286,6,32.58040237426758,32.0516357421875,33.0727424621582,32.378196716308594
5,287,2,32.72861862182617,32.99734115600586,32.60917663574219,33.326141357421875
5,288,8,33.443695068359375,34.728118896484375,33.44203567504883,34.7495002746582
5,289,6,37.76322937011719,37.51840591430664,37.81306076049805,37.6943359375
5,290,7,33.01876449584961,31.60982894897461,33.07900619506836,31.880020141601562
5,291,6,35.65856170654297,35.4702262878418,35.97772979736328,35.77849578857422
5,292,7,36.1177864074707,35.09326171875,36.04653549194336,35.273536682128906
5,293,6,34.46751022338867,34.240116119384766,34.62887191772461,34.73455047607422
5,294,6,35.80557632446289,35.077457427978516,36.078941345214844,35.34442138671875
5,295,3,33.025089263916016,32.8416862487793,32.97858810424805,33.44982147216797
5,296,5,33.29548645019531,None,33.20822525024414,None
5,297,6,36.757328033447266,37.04907989501953,37.32638168334961,36.850467681884766
5,298,2,36.13129425048828,35.84440612792969,36.37955093383789,36.13590621948242
5,299,5,31.79681396484375,None,32.738243103027344,None
6,300,4,33.86292266845703,33.84321212768555,33.97878646850586,34.261783599853516
6,301,2,33.8023796081543,33.527957916259766,34.04722595214844,33.961402893066406
6,302,2,34.94082260131836,34.92019271850586,35.10691833496094,35.669368743896484
6,303,4,35.03287887573242,34.57295227050781,35.5280647277832,34.51241683959961
6,304,5,31.041627883911133,31.460895538330078,31.451993942260742,32.213157653808594
6,305,5,32.20724868774414,32.4529914855957,32.44233322143555,32.97982406616211
6,306,4,36.85660171508789,36.237892150878906,37.28573989868164,36.60288619995117
6,307,6,28.26242446899414,None,28.27505874633789,None
6,308,3,33.72454833984375,33.35752487182617,34.39982986450195,33.59933090209961
6,309,5,31.442737579345703,31.050586700439453,31.988525390625,31.225208282470703
6,310,9,28.362300872802734,28.197721481323242,28.828012466430664,28.164081573486328
6,311,2,34.23088836669922,33.80910873413086,34.65087890625,33.93524932861328
6,312,3,31.2744140625,31.168088912963867,31.672842025756836,31.25539207458496
6,313,4,32.34022521972656,32.52692794799805,32.70362091064453,32.964542388916016
6,314,4,34.46871566772461,34.5025634765625,34.61881637573242,34.52561569213867
6,315,8,30.419200897216797,31.13723373413086,30.435834884643555,31.10477066040039
6,316,5,31.112232208251953,30.98520278930664,31.52042007446289,31.407550811767578
6,317,3,31.71784782409668,31.56990623474121,32.249267578125,31.985519409179688
6,318,2,34.04975891113281,34.26695251464844,34.53359603881836,35.15810775756836
6,319,4,33.1100959777832,33.28370666503906,33.30329132080078,33.565650939941406
6,320,4,32.891090393066406,32.29750442504883,33.2479362487793,32.53013229370117
6,321,2,31.765676498413086,31.943157196044922,31.980762481689453,32.24143600463867
6,322,6,32.531063079833984,None,32.78386688232422,None
6,323,2,33.87492370605469,33.001747131347656,33.89497756958008,33.45705795288086
6,324,3,36.780452728271484,36.703636169433594,37.188629150390625,37.324005126953125
6,325,2,37.07868957519531,36.84538269042969,37.17597579956055,37.402793884277344
6,326,5,32.34192657470703,32.77154541015625,32.46306228637695,33.09541702270508
6,327,4,32.41616439819336,32.75082015991211,32.731361389160156,33.06001281738281
6,328,5,30.434215545654297,30.50721549987793,30.502927780151367,30.924888610839844
6,329,5,35.5465202331543,35.16213607788086,35.5078010559082,36.14882278442383
6,330,3,31.76471710205078,31.397645950317383,31.763702392578125,31.935686111450195
6,331,2,33.639915466308594,33.74850845336914,34.16219711303711,34.08205795288086
6,332,3,42.69281005859375,42.58734893798828,42.82294845581055,42.755252838134766
6,333,5,30.244543075561523,30.055301666259766,30.43997573852539,29.8524112701416
6,334,9,34.5520133972168,34.23958969116211,34.63871765136719,34.60136795043945
6,335,4,31.471261978149414,31.658363342285156,31.800996780395508,31.950719833374023
6,336,5,34.273704528808594,34.424625396728516,34.43080520629883,34.59455490112305
6,337,5,33.9975471496582,34.042293548583984,33.95351791381836,34.4949836730957
6,338,4,30.39369773864746,30.719005584716797,30.680946350097656,30.80390739440918
6,339,5,31.80779457092285,32.32756423950195,31.74357032775879,32.878883361816406
6,340,1,32.528961181640625,31.53485870361328,32.846920013427734,31.736021041870117
6,341,2,32.25214385986328,32.454505920410156,31.853288650512695,33.196598052978516
6,342,4,33.427974700927734,33.15300369262695,33.74690246582031,33.56771469116211
6,343,5,30.823835372924805,30.631088256835938,31.073314666748047,31.018674850463867
6,344,5,33.566165924072266,33.557373046875,33.6962890625,33.51811218261719
6,345,4,32.914283752441406,32.957096099853516,32.930233001708984,33.38652420043945
6,346,4,32.69178009033203,32.82515335083008,32.45138931274414,33.09601593017578
6,347,4,33.97040557861328,33.99211883544922,34.497703552246094,34.12246322631836
6,348,4,31.729690551757812,31.497875213623047,32.20733642578125,32.12712860107422
6,349,7,33.5545539855957,33.577232360839844,33.84515380859375,33.58707809448242
7,350,7,34.00084686279297,None,34.04176712036133,None
7,351,1,33.96712875366211,34.80721664428711,34.3206787109375,35.02125549316406
7,352,9,36.17598342895508,36.03235626220703,36.448036193847656,36.22220993041992
7,353,8,35.811161041259766,35.51936721801758,35.8314208984375,35.455692291259766
7,354,6,34.630592346191406,33.970916748046875,34.75513458251953,34.63795471191406
7,355,2,33.15375518798828,33.53478240966797,33.17866516113281,34.0286865234375
7,356,7,32.426513671875,None,32.347618103027344,None
7,357,8,29.110509872436523,28.185123443603516,29.471158981323242,28.31370735168457
7,358,2,35.55247116088867,35.962486267089844,35.93222427368164,35.853946685791016
7,359,9,28.942991256713867,28.562973022460938,29.17702293395996,28.858781814575195
7,360,4,35.123146057128906,34.768497467041016,35.43159484863281,34.25635528564453
7,361,6,37.251304626464844,37.063934326171875,37.68130111694336,37.326751708984375
7,362,4,33.30215072631836,33.14081954956055,33.52243423461914,33.5331916809082
7,363,9,34.54311752319336,34.812808990478516,34.88302993774414,35.04998779296875
7,364,8,37.07798767089844,35.6519660949707,37.39913558959961,36.18742370605469
7,365,7,36.48773956298828,None,36.72813034057617,None
7,366,4,34.532371520996094,33.971710205078125,34.74071502685547,34.66203308105469
7,367,7,36.8767204284668,None,37.302345275878906,None
7,368,9,30.97208595275879,30.066978454589844,30.97810173034668,30.414318084716797
7,369,4,30.590314865112305,29.909671783447266,30.806936264038086,30.220367431640625
7,370,7,29.71297264099121,None,29.99921226501465,None
7,371,2,36.6766357421875,36.59071350097656,36.66781997680664,37.22319412231445
7,372,3,35.436405181884766,35.32075119018555,35.34878158569336,35.32414245605469
7,373,5,35.83747863769531,36.07221984863281,35.95054626464844,35.887847900390625
7,374,6,35.62022399902344,35.321006774902344,35.45071792602539,35.638919830322266
7,375,6,32.56007766723633,32.26030731201172,32.50709915161133,32.56814193725586
7,376,9,34.98140335083008,34.42155075073242,34.978004455566406,34.83156204223633
7,377,9,36.25994110107422,36.266822814941406,36.6641845703125,36.541805267333984
7,378,9,31.469141006469727,31.09149742126465,31.583568572998047,31.095951080322266
7,379,2,33.31631851196289,33.534889221191406,33.362945556640625,34.37607192993164
7,380,9,32.59309005737305,32.01520919799805,32.36593246459961,32.24508285522461
7,381,6,33.79775619506836,33.81488800048828,33.93684768676758,34.43025588989258
7,382,3,34.29864501953125,34.291404724121094,34.43704605102539,34.58640670776367
7,383,2,35.59962463378906,35.246986389160156,35.72285842895508,36.01051330566406
7,384,5,34.41228485107422,34.30921173095703,34.66328811645508,34.83199691772461
